17,31,16,14,21,1,5,29,4,28,26,27,0,13,2,23,24,10,20,18,9,15,12,30,3,7,22,25,6,8,19,11
18,31,16,15,17,2,9,29,1,28,25,24,0,12,4,27,23,7,19,21,6,14,13,30,3,5,22,26,10,8,20,11
17,31,16,14,21,1,5,29,3,24,26,19,0,11,2,20,22,13,23,18,9,15,12,30,4,8,27,28,7,6,25,10
16,31,18,12,19,1,4,28,2,29,25,30,0,17,8,27,14,11,24,22,6,15,13,26,3,7,20,21,10,9,23,5
20,31,14,15,19,1,7,27,2,30,18,28,0,11,5,24,22,10,21,17,8,12,13,29,3,6,25,26,4,9,23,16
19,31,14,15,21,1,9,28,3,30,23,26,0,11,2,25,18,10,27,17,8,16,12,29,4,6,22,24,7,5,20,13
16,31,17,14,21,1,4,27,3,30,24,28,0,12,2,26,23,11,22,18,9,15,13,29,6,7,25,19,5,8,20,10
19,31,15,14,21,1,7,29,2,28,23,26,0,12,6,22,24,10,27,16,9,17,13,30,4,5,20,25,8,3,18,11
16,31,19,14,23,2,10,30,1,27,26,28,0,15,6,25,22,9,17,18,11,13,12,29,3,4,24,21,5,7,20,8
14,31,18,12,24,3,10,29,2,27,23,28,0,13,1,25,26,5,16,17,11,21,15,30,6,8,20,22,7,4,19,9
17,31,15,13,22,1,8,29,6,28,21,27,0,10,2,23,26,12,24,20,9,18,14,30,3,7,19,25,4,5,16,11
16,31,15,11,27,3,9,29,2,20,22,25,0,13,1,21,28,10,23,18,12,17,14,30,5,6,24,26,7,4,19,8
17,31,15,13,28,1,9,29,2,27,24,23,0,12,3,25,26,7,19,20,11,21,14,30,5,8,18,22,6,4,16,10
16,31,15,12,20,1,8,30,3,28,27,25,0,13,2,23,26,11,24,17,9,18,14,29,6,5,19,21,7,4,22,10
22,31,15,14,18,1,7,30,2,26,20,27,0,13,3,25,21,11,28,16,9,19,12,29,6,8,24,23,5,4,17,10
17,31,16,13,25,2,11,30,1,20,23,27,0,12,3,28,19,9,26,15,10,22,14,29,4,6,21,24,8,5,18,7
15,31,19,13,21,1,8,30,2,28,26,25,0,12,3,24,17,11,27,18,10,20,14,29,7,6,23,22,5,4,16,9
13,31,17,12,23,2,7,29,1,21,28,24,0,15,4,27,22,10,26,25,11,18,16,30,6,8,20,14,9,3,19,5
15,31,17,14,20,1,10,30,2,26,27,23,0,13,3,25,16,11,29,18,7,19,12,28,5,6,21,24,8,4,22,9
17,31,16,13,22,3,10,30,1,24,23,19,0,11,2,26,25,12,28,18,9,15,14,29,4,7,20,27,6,5,21,8
15,31,18,12,23,3,11,30,1,26,25,28,0,13,5,27,24,7,16,17,10,20,14,29,4,8,19,22,6,2,21,9
20,31,15,14,22,1,8,30,2,28,23,26,0,11,5,27,21,10,19,16,9,18,12,29,3,4,24,25,7,6,17,13
19,31,14,15,21,1,7,28,2,29,22,25,0,12,4,27,24,10,20,16,8,18,11,30,3,5,23,26,6,9,17,13
14,31,17,12,24,2,9,29,1,21,22,26,0,15,4,28,18,11,20,16,10,19,13,30,5,6,25,27,7,3,23,8
15,31,16,13,21,1,8,29,2,28,27,20,0,11,3,23,24,12,22,19,10,17,14,30,6,9,26,25,5,4,18,7
16,31,14,11,18,1,7,29,2,25,22,21,0,15,3,28,19,10,27,20,8,17,13,30,4,6,24,26,9,5,23,12
16,31,12,13,22,1,9,29,2,30,25,27,0,15,7,26,23,8,18,17,10,19,14,28,3,4,21,20,5,6,24,11
15,31,16,11,20,2,8,30,1,24,25,26,0,14,3,27,23,12,28,18,10,21,13,29,5,7,19,22,9,4,17,6
