16,3,30,5,18,26,13,9,6,17,1,14,21,0,27,31,10,25,29,24,22,4,28,15,12,2,11,8,7,19,20,23
17,3,30,5,18,26,13,12,4,16,1,10,22,0,27,31,15,25,29,24,23,6,28,14,8,2,9,11,7,19,20,21
16,4,30,6,18,26,10,7,5,17,1,11,21,0,27,31,14,25,29,24,23,3,28,15,12,2,13,9,8,20,19,22
14,2,30,5,16,26,13,10,6,15,1,17,20,0,27,31,11,25,29,24,23,4,28,12,18,3,7,8,9,19,22,21
16,4,30,3,19,26,12,9,5,17,1,13,22,0,27,31,15,25,29,24,23,6,28,14,11,2,8,10,7,18,20,21
15,2,30,3,18,26,11,10,6,17,0,12,23,1,27,31,14,25,29,24,21,4,28,16,13,5,8,9,7,19,20,22
16,3,30,4,17,26,11,7,5,18,0,13,22,1,27,31,15,25,29,24,23,6,28,14,10,2,8,9,12,19,21,20
17,3,30,6,18,26,14,10,4,16,0,13,21,1,27,31,12,25,29,24,22,5,28,15,11,2,9,8,7,19,20,23
16,1,30,6,18,26,11,8,4,17,0,14,21,2,27,31,15,25,29,24,23,5,28,12,13,3,10,9,7,19,20,22
18,2,30,4,17,26,11,7,5,14,0,12,22,1,27,31,15,25,29,23,24,8,28,16,13,3,9,10,6,19,20,21
15,3,30,7,18,26,13,8,4,16,0,11,21,1,27,31,14,25,29,24,22,5,28,17,10,2,12,9,6,20,19,23
16,4,30,5,19,26,9,8,3,15,0,11,23,1,27,31,14,25,29,24,22,7,28,17,10,2,13,12,6,20,18,21
17,3,30,6,18,26,9,8,4,16,1,11,22,0,27,31,14,25,29,24,23,7,28,15,13,2,12,10,5,19,20,21
17,2,30,6,18,26,12,8,5,16,0,11,23,1,27,31,14,25,29,24,22,4,28,15,9,3,13,10,7,20,19,21
16,3,30,7,18,26,10,9,4,17,0,15,21,1,27,31,11,25,29,24,22,5,28,13,14,2,12,8,6,19,20,23
18,2,30,3,17,26,10,8,5,14,0,11,23,1,27,31,16,25,29,24,22,6,28,15,13,4,9,12,7,20,19,21
17,2,30,5,18,26,10,8,4,16,0,14,22,1,27,31,13,25,29,24,23,6,28,15,12,3,11,9,7,20,19,21
19,2,30,3,15,26,9,7,5,14,1,16,21,0,27,31,17,25,28,24,23,10,29,11,13,4,6,12,8,20,18,22
17,3,30,4,16,26,10,11,6,15,0,14,23,1,27,31,13,25,29,24,22,5,28,18,12,2,7,8,9,21,19,20
18,5,30,3,16,26,9,7,4,15,0,11,23,1,27,31,13,25,29,24,22,6,28,17,14,2,12,10,8,20,19,21
16,5,30,4,18,26,11,10,3,17,0,9,21,1,27,31,12,25,29,24,23,6,28,15,14,2,13,8,7,19,20,22
17,2,30,4,18,26,14,11,6,16,1,9,22,0,27,31,15,25,29,24,21,5,28,10,13,3,8,12,7,19,20,23
17,2,30,4,19,26,13,8,5,16,1,12,22,0,27,31,14,25,29,24,23,6,28,15,11,3,9,10,7,18,20,21
17,2,30,4,18,26,10,9,5,14,0,13,21,1,27,31,16,25,29,24,23,6,28,15,12,3,8,11,7,20,19,22
16,6,30,5,18,26,9,8,3,17,0,13,21,1,27,31,12,25,29,24,22,4,28,14,15,2,11,10,7,20,19,23
17,2,30,4,18,26,10,9,6,15,1,11,24,0,27,31,16,25,29,23,22,5,28,14,12,3,7,13,8,19,20,21
18,2,30,3,17,26,14,9,7,16,1,10,24,0,27,31,15,25,29,23,22,5,28,12,8,4,11,13,6,20,19,21
18,2,30,4,17,26,11,8,5,13,0,14,23,1,27,31,12,25,29,24,21,6,28,16,15,3,9,10,7,20,19,22
15,3,30,4,18,26,11,7,5,16,0,13,21,1,27,31,14,25,29,24,22,6,28,17,12,2,10,9,8,20,19,23
17,3,30,7,18,26,9,8,4,16,1,11,22,0,27,31,15,25,29,23,24,5,28,14,10,2,12,13,6,19,20,21
16,4,30,3,18,26,11,10,5,17,0,13,22,1,27,31,12,25,29,24,21,6,28,15,14,2,8,9,7,19,20,23
17,2,30,4,18,26,12,10,6,15,1,13,21,0,27,31,16,25,29,24,23,5,28,11,14,3,8,9,7,19,20,22
18,2,30,5,17,26,14,8,4,16,0,9,22,1,27,31,15,25,29,24,20,6,28,11,13,3,10,12,7,19,21,23
17,3,30,5,18,26,10,9,4,16,0,14,22,1,27,31,11,25,29,24,21,6,28,15,12,2,13,8,7,19,20,23
18,3,30,4,17,26,9,8,5,16,0,11,22,1,27,31,15,25,29,24,23,6,28,12,13,2,14,10,7,19,20,21
