26,24
18,22
22,29
2,6
6,14
16,22
17,24
15,15
24,24
0,24
12,14
1,29
15,29
5,29
5,19
24,5
5,5
1,26
0,27
24,27
14,24
16,22
1,0
15,24
24,24
10,13
4,24
29,29
24,24
24,15
1,12
24,24
9,24
9,22
29,29
12,2
0,15
7,22
6,18
10,22
18,22
18,22
10,14
27,29
1,29
1,22
15,15
29,22
1,22
15,15
27,10
17,22
27,29
1,24
27,22
1,14
9,22
0,24
29,27
24,17
1,29
15,24
15,15
0,6
1,22
24,29
1,24
24,24
16,22
1,7
29,6
1,22
1,6
1,14
5,15
6,21
15,22
27,29
9,14
1,22
27,27
7,22
15,15
16,6
6,14
4,26
0,24
15,29
0,24
1,29
1,22
29,14
1,22
16,22
24,24
1,14
1,14
7,0
27,27
14,24
