10,11
0,27
23,1
7,7
8,28
9,15
19,28
0,0
8,0
8,8
23,17
5,1
0,20
0,6
20,4
26,11
21,0
26,6
20,0
0,9
0,20
18,18
11,8
0,28
15,7
7,3
8,0
25,6
25,6
7,7
0,11
26,6
0,6
16,29
0,29
25,0
0,9
0,18
0,6
6,0
0,27
11,7
9,20
2,2
26,27
0,0
0,29
6,6
16,0
23,1
20,6
0,28
23,22
0,0
15,18
16,7
8,0
19,4
25,1
25,27
15,18
26,26
19,16
2,20
5,0
12,22
26,0
0,17
25,6
8,1
7,9
25,19
25,6
9,3
6,6
25,6
15,29
8,6
2,1
18,0
15,29
0,10
19,8
2,8
0,17
19,0
0,0
0,11
16,0
26,6
23,10
0,9
0,6
13,28
0,9
27,1
25,0
0,28
0,6
7,27
