5,1
16,10
16,1
0,16
0,1
2,5
10,1
10,1
0,1
16,1
16,1
16,1
10,1
13,1
0,5
13,1
13,1
16,1
16,1
16,16
16,1
13,1
16,10
16,1
11,1
0,1
0,1
16,5
10,1
13,3
13,1
2,4
10,1
16,1
0,1
16,0
13,1
10,1
13,16
16,16
13,1
0,1
10,24
2,16
10,1
5,1
2,4
16,24
16,1
16,1
16,1
13,1
10,3
10,1
16,16
0,1
0,1
16,19
0,16
0,1
13,1
0,1
13,5
16,1
0,1
0,16
0,1
13,10
0,1
2,1
13,3
13,16
13,24
13,1
12,1
0,1
13,5
16,1
13,1
16,1
24,24
16,1
10,3
0,10
0,3
13,1
10,1
6,1
13,1
0,1
0,2
0,2
0,0
10,1
16,1
12,1
16,1
13,2
10,1
16,1
