12,17
12,6
2,14
12,5
12,27
12,22
12,17
12,9
12,25
10,16
12,6
12,3
12,28
12,14
12,22
12,13
12,23
12,13
12,5
12,17
12,7
12,21
12,6
12,14
12,17
12,7
12,14
12,14
12,6
12,22
12,14
12,11
12,21
12,22
12,21
12,16
12,13
12,11
12,27
12,14
12,17
12,21
10,21
12,28
12,13
12,26
12,13
12,6
12,5
12,6
12,14
12,22
12,19
12,6
12,28
2,14
12,11
12,7
12,3
12,8
12,5
12,6
12,11
12,21
12,7
12,17
12,14
12,8
12,7
12,6
12,27
12,22
12,5
12,20
12,9
12,22
10,6
12,16
12,22
12,16
12,11
12,17
12,23
12,17
12,0
12,22
12,14
12,3
12,14
12,20
12,11
12,21
12,20
12,22
12,5
2,5
12,14
12,5
12,14
12,17
