7,11
8,4
19,23
12,15
19,15
8,12
12,23
12,25
7,4
5,6
29,6
12,15
19,15
26,4
26,11
12,25
29,4
4,11
3,4
12,4
12,4
19,4
25,4
19,25
4,29
12,23
12,4
12,4
19,23
19,25
12,23
12,4
4,11
1,15
18,4
12,25
8,4
23,4
19,18
11,4
29,23
8,4
26,4
8,12
26,11
12,6
25,25
25,11
12,27
25,4
25,27
8,4
19,6
19,11
8,4
19,11
3,4
3,4
8,15
25,23
19,25
3,11
12,6
12,3
28,4
8,15
19,11
25,0
8,11
19,11
19,3
19,11
5,25
5,6
8,12
26,12
3,4
12,5
25,25
12,23
8,27
12,27
29,4
12,11
29,4
25,25
4,11
12,25
4,29
19,29
25,4
25,25
25,11
19,11
12,4
8,11
12,4
3,4
8,25
5,8
