4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
9,4
4,4
4,4
13,4
4,4
4,4
4,4
13,4
4,4
1,1
4,4
4,4
22,4
9,4
4,4
13,4
4,4
13,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
22,4
4,4
1,4
4,4
4,4
9,4
13,4
22,4
22,4
4,4
4,4
13,4
13,4
4,4
13,4
4,4
22,4
4,4
13,4
4,4
4,4
4,4
1,4
9,19
4,4
1,4
4,1
13,4
4,4
4,4
4,4
4,1
4,1
9,4
4,4
13,4
13,19
22,4
4,4
4,4
1,4
4,4
4,4
1,4
13,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
13,4
4,4
4,4
4,4
4,4
4,4
4,4
9,13
22,4
4,4
